Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.08     0.00  1118438     0.00     0.00  std::__detail::_Hash_code_base<int, std::pair<int const, int>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node_code_cache<false>&, unsigned long) const
  0.00      1.08     0.00  1118435     0.00     0.00  std::__detail::_Node_iterator<std::pair<int const, int>, false, false>::operator->() const
  0.00      1.08     0.00  1118431     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::~_Scoped_node()
  0.00      1.08     0.00  1118429     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<std::pair<int const, int>, false>*)
  0.00      1.08     0.00  1118429     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
  0.00      1.08     0.00  1118421     0.00     0.00  void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::construct<std::pair<int const, int>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >&, std::pair<int const, int>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
  0.00      1.08     0.00  1108114     0.00     0.00  void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&)
  0.00      1.08     0.00  1108114     0.00     0.00  void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&)
  0.00      1.08     0.00  1101282     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<int const, std::vector<int, std::allocator<int> > > >::_M_ptr()
  0.00      1.08     0.00  1101244     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<int const, std::vector<int, std::allocator<int> > > >::_M_valptr()
  0.00      1.08     0.00  1101239     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<int const, std::vector<int, std::allocator<int> > > >::_M_addr()
  0.00      1.08     0.00  1087701     0.00     0.00  std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(unsigned long, unsigned long) const
  0.00      1.08     0.00  1084883     0.00     0.00  std::unordered_map<int, std::vector<int, std::allocator<int> >, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::operator[](int const&)
  0.00      1.08     0.00  1084872     0.00     0.00  std::__detail::_Map_base<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](int const&)
  0.00      1.08     0.00  1082285     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<int const, std::vector<int, std::allocator<int> > > >::_M_v()
  0.00      1.08     0.00  1077407     0.00     0.00  std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&)
  0.00      1.08     0.00  1074392     0.00     0.00  std::__detail::operator!=(std::__detail::_Node_iterator_base<std::pair<int const, int>, false> const&, std::__detail::_Node_iterator_base<std::pair<int const, int>, false> const&)
  0.00      1.08     0.00  1073748     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator()
  0.00      1.08     0.00  1072577     0.00     0.00  int const& std::__pair_get<1ul>::__const_get<int const, int>(std::pair<int const, int> const&)
  0.00      1.08     0.00  1072577     0.00     0.00  std::tuple_element<1ul, std::pair<int const, int> >::type const& std::get<1ul, int const, int>(std::pair<int const, int> const&)
  0.00      1.08     0.00  1071105     0.00     0.00  std::deque<int, std::allocator<int> >::empty() const
  0.00      1.08     0.00  1071105     0.00     0.00  std::deque<int, std::allocator<int> >::begin()
  0.00      1.08     0.00  1071105     0.00     0.00  std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&)
  0.00      1.08     0.00  1071104     0.00     0.00  std::queue<int, std::deque<int, std::allocator<int> > >::empty() const
  0.00      1.08     0.00  1070250     0.00     0.00  std::__detail::_Node_iterator_base<std::pair<int const, int>, false>::_M_incr()
  0.00      1.08     0.00  1070089     0.00     0.00  void __gnu_cxx::new_allocator<int>::destroy<int>(int*)
  0.00      1.08     0.00  1070089     0.00     0.00  std::_Deque_iterator<int, int&, int*>::operator*() const
  0.00      1.08     0.00  1070089     0.00     0.00  void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*)
  0.00      1.08     0.00  1067446     0.00     0.00  std::deque<int, std::allocator<int> >::front()
  0.00      1.08     0.00  1067446     0.00     0.00  std::deque<int, std::allocator<int> >::pop_front()
  0.00      1.08     0.00  1067446     0.00     0.00  std::queue<int, std::deque<int, std::allocator<int> > >::pop()
  0.00      1.08     0.00  1067446     0.00     0.00  std::queue<int, std::deque<int, std::allocator<int> > >::push(int const&)
  0.00      1.08     0.00  1063050     0.00     0.00  std::__detail::_Node_iterator<std::pair<int const, int>, false, false>::operator*() const
  0.00      1.08     0.00  1063050     0.00     0.00  std::__detail::_Node_iterator<std::pair<int const, int>, false, false>::operator++()
  0.00      1.08     0.00   637251     0.00     0.00  std::less<int>::operator()(int const&, int const&) const
  0.00      1.08     0.00   527246     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, double>, false>::_M_next() const
  0.00      1.08     0.00   473355     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_ptr() const
  0.00      1.08     0.00   473355     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_addr() const
  0.00      1.08     0.00   473355     0.00     0.00  std::_Rb_tree_node<std::pair<int const, int> >::_M_valptr() const
  0.00      1.08     0.00   447553     0.00     0.00  std::_Select1st<std::pair<int const, int> >::operator()(std::pair<int const, int> const&) const
  0.00      1.08     0.00   307963     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>::_M_next() const
  0.00      1.08     0.00   240625     0.00     0.00  std::__detail::_Hash_code_base<int, std::pair<int const, double>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, double>, false> const&, unsigned long) const
  0.00      1.08     0.00   209977     0.00     0.00  std::_Hashtable<int, std::pair<int const, double>, std::allocator<std::pair<int const, double> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, double>, false> const&) const
  0.00      1.08     0.00   199455     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_right(std::_Rb_tree_node_base*)
  0.00      1.08     0.00   195382     0.00     0.00  std::_Identity<int>::operator()(int const&) const
  0.00      1.08     0.00   184286     0.00     0.00  __gnu_cxx::__aligned_membuf<int>::_M_ptr() const
  0.00      1.08     0.00   184286     0.00     0.00  __gnu_cxx::__aligned_membuf<int>::_M_addr() const
  0.00      1.08     0.00   184286     0.00     0.00  std::_Rb_tree_node<int>::_M_valptr() const
  0.00      1.08     0.00   179000     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key(std::_Rb_tree_node<int> const*)
  0.00      1.08     0.00   171076     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >::_M_node_allocator()
  0.00      1.08     0.00   171043     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> >, true>::_M_get()
  0.00      1.08     0.00   156432     0.00     0.00  std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, std::vector<int, std::allocator<int> > >, false> const&, unsigned long) const
  0.00      1.08     0.00   148765     0.00     0.00  std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, std::vector<int, std::allocator<int> > >, false> const&) const
  0.00      1.08     0.00   143620     0.00     0.00  int const& std::__pair_get<0ul>::__const_get<int const, BFS_Tree>(std::pair<int const, BFS_Tree> const&)
  0.00      1.08     0.00   143620     0.00     0.00  std::tuple_element<0ul, std::pair<int const, BFS_Tree> >::type const& std::get<0ul, int const, BFS_Tree>(std::pair<int const, BFS_Tree> const&)
  0.00      1.08     0.00   142441     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, BFS_Tree>, false>::_M_next() const
  0.00      1.08     0.00   140757     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<int const, BFS_Tree> >::_M_ptr()
  0.00      1.08     0.00   140757     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<int const, BFS_Tree> >::_M_addr()
  0.00      1.08     0.00   140757     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<int const, BFS_Tree> >::_M_valptr()
  0.00      1.08     0.00   139272     0.00     0.00  int* std::__niter_base<int*>(int*)
  0.00      1.08     0.00   138244     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::size() const
  0.00      1.08     0.00   137715     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<int const, BFS_Tree> >::_M_v()
  0.00      1.08     0.00   137230     0.00     0.00  std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >::size() const
  0.00      1.08     0.00   136701     0.00     0.00  std::__detail::operator!=(std::__detail::_Node_iterator_base<std::pair<int const, BFS_Tree>, false> const&, std::__detail::_Node_iterator_base<std::pair<int const, BFS_Tree>, false> const&)
  0.00      1.08     0.00   136216     0.00     0.00  std::__detail::_Node_iterator<std::pair<int const, BFS_Tree>, false, false>::operator*() const
  0.00      1.08     0.00   136216     0.00     0.00  BFS_Tree const& std::__pair_get<1ul>::__const_get<int const, BFS_Tree>(std::pair<int const, BFS_Tree> const&)
  0.00      1.08     0.00   136216     0.00     0.00  std::__detail::_Node_iterator<std::pair<int const, BFS_Tree>, false, false>::operator++()
  0.00      1.08     0.00   136216     0.00     0.00  std::__detail::_Node_iterator_base<std::pair<int const, BFS_Tree>, false>::_M_incr()
  0.00      1.08     0.00   136216     0.00     0.00  std::tuple_element<1ul, std::pair<int const, BFS_Tree> >::type const& std::get<1ul, int const, BFS_Tree>(std::pair<int const, BFS_Tree> const&)
  0.00      1.08     0.00   120153     0.00     0.00  std::__detail::_Node_iterator_base<std::pair<int const, double>, false>::_Node_iterator_base(std::__detail::_Hash_node<std::pair<int const, double>, false>*)
  0.00      1.08     0.00    93842     0.00     0.00  std::vector<int, std::allocator<int> >::size() const
  0.00      1.08     0.00    92511     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_left(std::_Rb_tree_node_base*)
  0.00      1.08     0.00    88214     0.00     0.00  __gnu_cxx::new_allocator<int>::_M_max_size() const
  0.00      1.08     0.00    82376     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_left(std::_Rb_tree_node_base*)
  0.00      1.08     0.00    79785     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_right(std::_Rb_tree_node_base const*)
  0.00      1.08     0.00    79124     0.00     0.00  std::__detail::operator!=(std::__detail::_Node_iterator_base<std::pair<int const, double>, false> const&, std::__detail::_Node_iterator_base<std::pair<int const, double>, false> const&)
  0.00      1.08     0.00    75407     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_right(std::_Rb_tree_node_base*)
